path,npy_path,gender_label,age_label
common_voice_en_35972696.mp3,processed_spectrograms/common_voice_en_35972696.npy,0,2
common_voice_en_35972702.mp3,processed_spectrograms/common_voice_en_35972702.npy,0,2
common_voice_en_35972768.mp3,processed_spectrograms/common_voice_en_35972768.npy,0,2
common_voice_en_35972773.mp3,processed_spectrograms/common_voice_en_35972773.npy,0,2
common_voice_en_35972825.mp3,processed_spectrograms/common_voice_en_35972825.npy,0,2
common_voice_en_36435862.mp3,processed_spectrograms/common_voice_en_36435862.npy,0,4
common_voice_en_36435873.mp3,processed_spectrograms/common_voice_en_36435873.npy,0,4
common_voice_en_36435874.mp3,processed_spectrograms/common_voice_en_36435874.npy,0,4
common_voice_en_36435884.mp3,processed_spectrograms/common_voice_en_36435884.npy,0,4
common_voice_en_36435894.mp3,processed_spectrograms/common_voice_en_36435894.npy,0,4
common_voice_en_36435910.mp3,processed_spectrograms/common_voice_en_36435910.npy,0,4
common_voice_en_36435912.mp3,processed_spectrograms/common_voice_en_36435912.npy,0,4
common_voice_en_36435918.mp3,processed_spectrograms/common_voice_en_36435918.npy,0,4
common_voice_en_36435919.mp3,processed_spectrograms/common_voice_en_36435919.npy,0,4
common_voice_en_35076261.mp3,processed_spectrograms/common_voice_en_35076261.npy,0,1
common_voice_en_35076578.mp3,processed_spectrograms/common_voice_en_35076578.npy,0,1
common_voice_en_35078791.mp3,processed_spectrograms/common_voice_en_35078791.npy,0,1
common_voice_en_35078793.mp3,processed_spectrograms/common_voice_en_35078793.npy,0,1
common_voice_en_35120645.mp3,processed_spectrograms/common_voice_en_35120645.npy,0,1
common_voice_en_35120647.mp3,processed_spectrograms/common_voice_en_35120647.npy,0,1
common_voice_en_35120648.mp3,processed_spectrograms/common_voice_en_35120648.npy,0,1
common_voice_en_35120706.mp3,processed_spectrograms/common_voice_en_35120706.npy,0,1
common_voice_en_35120786.mp3,processed_spectrograms/common_voice_en_35120786.npy,0,1
common_voice_en_35120787.mp3,processed_spectrograms/common_voice_en_35120787.npy,0,1
common_voice_en_35120790.mp3,processed_spectrograms/common_voice_en_35120790.npy,0,1
common_voice_en_35120834.mp3,processed_spectrograms/common_voice_en_35120834.npy,0,1
common_voice_en_35120899.mp3,processed_spectrograms/common_voice_en_35120899.npy,0,1
common_voice_en_35120904.mp3,processed_spectrograms/common_voice_en_35120904.npy,0,1
common_voice_en_35120920.mp3,processed_spectrograms/common_voice_en_35120920.npy,0,1
common_voice_en_35120921.mp3,processed_spectrograms/common_voice_en_35120921.npy,0,1
common_voice_en_35120924.mp3,processed_spectrograms/common_voice_en_35120924.npy,0,1
common_voice_en_35120990.mp3,processed_spectrograms/common_voice_en_35120990.npy,0,1
common_voice_en_35120991.mp3,processed_spectrograms/common_voice_en_35120991.npy,0,1
common_voice_en_35121346.mp3,processed_spectrograms/common_voice_en_35121346.npy,0,1
common_voice_en_35121347.mp3,processed_spectrograms/common_voice_en_35121347.npy,0,1
common_voice_en_35121348.mp3,processed_spectrograms/common_voice_en_35121348.npy,0,1
common_voice_en_35121349.mp3,processed_spectrograms/common_voice_en_35121349.npy,0,1
common_voice_en_35001879.mp3,processed_spectrograms/common_voice_en_35001879.npy,1,3
common_voice_en_35001880.mp3,processed_spectrograms/common_voice_en_35001880.npy,1,3
common_voice_en_35001882.mp3,processed_spectrograms/common_voice_en_35001882.npy,1,3
common_voice_en_35001886.mp3,processed_spectrograms/common_voice_en_35001886.npy,1,3
common_voice_en_35001887.mp3,processed_spectrograms/common_voice_en_35001887.npy,1,3
common_voice_en_35001888.mp3,processed_spectrograms/common_voice_en_35001888.npy,1,3
common_voice_en_35001892.mp3,processed_spectrograms/common_voice_en_35001892.npy,1,3
common_voice_en_35001894.mp3,processed_spectrograms/common_voice_en_35001894.npy,1,3
common_voice_en_35001895.mp3,processed_spectrograms/common_voice_en_35001895.npy,1,3
common_voice_en_35001897.mp3,processed_spectrograms/common_voice_en_35001897.npy,1,3
common_voice_en_35001903.mp3,processed_spectrograms/common_voice_en_35001903.npy,1,3
common_voice_en_35001905.mp3,processed_spectrograms/common_voice_en_35001905.npy,1,3
common_voice_en_35001906.mp3,processed_spectrograms/common_voice_en_35001906.npy,1,3
common_voice_en_35001908.mp3,processed_spectrograms/common_voice_en_35001908.npy,1,3
common_voice_en_35001910.mp3,processed_spectrograms/common_voice_en_35001910.npy,1,3
common_voice_en_35001912.mp3,processed_spectrograms/common_voice_en_35001912.npy,1,3
common_voice_en_35001913.mp3,processed_spectrograms/common_voice_en_35001913.npy,1,3
common_voice_en_35001915.mp3,processed_spectrograms/common_voice_en_35001915.npy,1,3
common_voice_en_35001916.mp3,processed_spectrograms/common_voice_en_35001916.npy,1,3
common_voice_en_35001919.mp3,processed_spectrograms/common_voice_en_35001919.npy,1,3
common_voice_en_35001922.mp3,processed_spectrograms/common_voice_en_35001922.npy,1,3
common_voice_en_35001923.mp3,processed_spectrograms/common_voice_en_35001923.npy,1,3
common_voice_en_35348846.mp3,processed_spectrograms/common_voice_en_35348846.npy,0,2
common_voice_en_35348847.mp3,processed_spectrograms/common_voice_en_35348847.npy,0,2
common_voice_en_35348858.mp3,processed_spectrograms/common_voice_en_35348858.npy,0,2
common_voice_en_35348859.mp3,processed_spectrograms/common_voice_en_35348859.npy,0,2
common_voice_en_35348863.mp3,processed_spectrograms/common_voice_en_35348863.npy,0,2
common_voice_en_35348883.mp3,processed_spectrograms/common_voice_en_35348883.npy,0,2
common_voice_en_35348885.mp3,processed_spectrograms/common_voice_en_35348885.npy,0,2
common_voice_en_35348887.mp3,processed_spectrograms/common_voice_en_35348887.npy,0,2
common_voice_en_35348893.mp3,processed_spectrograms/common_voice_en_35348893.npy,0,2
common_voice_en_35348894.mp3,processed_spectrograms/common_voice_en_35348894.npy,0,2
common_voice_en_35348915.mp3,processed_spectrograms/common_voice_en_35348915.npy,0,2
common_voice_en_35348925.mp3,processed_spectrograms/common_voice_en_35348925.npy,0,2
common_voice_en_35348926.mp3,processed_spectrograms/common_voice_en_35348926.npy,0,2
common_voice_en_35348939.mp3,processed_spectrograms/common_voice_en_35348939.npy,0,2
common_voice_en_35348944.mp3,processed_spectrograms/common_voice_en_35348944.npy,0,2
common_voice_en_35348945.mp3,processed_spectrograms/common_voice_en_35348945.npy,0,2
common_voice_en_35348946.mp3,processed_spectrograms/common_voice_en_35348946.npy,0,2
common_voice_en_35348948.mp3,processed_spectrograms/common_voice_en_35348948.npy,0,2
common_voice_en_35348959.mp3,processed_spectrograms/common_voice_en_35348959.npy,0,2
common_voice_en_35348961.mp3,processed_spectrograms/common_voice_en_35348961.npy,0,2
common_voice_en_35348974.mp3,processed_spectrograms/common_voice_en_35348974.npy,0,2
common_voice_en_35348979.mp3,processed_spectrograms/common_voice_en_35348979.npy,0,2
common_voice_en_35348981.mp3,processed_spectrograms/common_voice_en_35348981.npy,0,2
common_voice_en_35348982.mp3,processed_spectrograms/common_voice_en_35348982.npy,0,2
common_voice_en_35348983.mp3,processed_spectrograms/common_voice_en_35348983.npy,0,2
common_voice_en_34935775.mp3,processed_spectrograms/common_voice_en_34935775.npy,0,2
common_voice_en_34935776.mp3,processed_spectrograms/common_voice_en_34935776.npy,0,2
common_voice_en_34935777.mp3,processed_spectrograms/common_voice_en_34935777.npy,0,2
common_voice_en_34935802.mp3,processed_spectrograms/common_voice_en_34935802.npy,0,2
common_voice_en_34935803.mp3,processed_spectrograms/common_voice_en_34935803.npy,0,2
common_voice_en_34935804.mp3,processed_spectrograms/common_voice_en_34935804.npy,0,2
common_voice_en_34977835.mp3,processed_spectrograms/common_voice_en_34977835.npy,0,2
common_voice_en_34977838.mp3,processed_spectrograms/common_voice_en_34977838.npy,0,2
common_voice_en_34977851.mp3,processed_spectrograms/common_voice_en_34977851.npy,0,2
common_voice_en_34977853.mp3,processed_spectrograms/common_voice_en_34977853.npy,0,2
common_voice_en_35030490.mp3,processed_spectrograms/common_voice_en_35030490.npy,0,2
common_voice_en_35030491.mp3,processed_spectrograms/common_voice_en_35030491.npy,0,2
common_voice_en_35030492.mp3,processed_spectrograms/common_voice_en_35030492.npy,0,2
common_voice_en_35072365.mp3,processed_spectrograms/common_voice_en_35072365.npy,0,2
common_voice_en_35072368.mp3,processed_spectrograms/common_voice_en_35072368.npy,0,2
common_voice_en_35072390.mp3,processed_spectrograms/common_voice_en_35072390.npy,0,2
common_voice_en_35072391.mp3,processed_spectrograms/common_voice_en_35072391.npy,0,2
common_voice_en_35072392.mp3,processed_spectrograms/common_voice_en_35072392.npy,0,2
common_voice_en_35112899.mp3,processed_spectrograms/common_voice_en_35112899.npy,0,2
common_voice_en_35112900.mp3,processed_spectrograms/common_voice_en_35112900.npy,0,2
common_voice_en_35112901.mp3,processed_spectrograms/common_voice_en_35112901.npy,0,2
common_voice_en_35112902.mp3,processed_spectrograms/common_voice_en_35112902.npy,0,2
common_voice_en_35112903.mp3,processed_spectrograms/common_voice_en_35112903.npy,0,2
common_voice_en_35291619.mp3,processed_spectrograms/common_voice_en_35291619.npy,0,2
common_voice_en_35291620.mp3,processed_spectrograms/common_voice_en_35291620.npy,0,2
common_voice_en_35291624.mp3,processed_spectrograms/common_voice_en_35291624.npy,0,2
common_voice_en_35291625.mp3,processed_spectrograms/common_voice_en_35291625.npy,0,2
common_voice_en_35291626.mp3,processed_spectrograms/common_voice_en_35291626.npy,0,2
common_voice_en_35291627.mp3,processed_spectrograms/common_voice_en_35291627.npy,0,2
common_voice_en_35727300.mp3,processed_spectrograms/common_voice_en_35727300.npy,0,2
common_voice_en_35293258.mp3,processed_spectrograms/common_voice_en_35293258.npy,0,0
common_voice_en_35293354.mp3,processed_spectrograms/common_voice_en_35293354.npy,0,0
common_voice_en_35293382.mp3,processed_spectrograms/common_voice_en_35293382.npy,0,0
common_voice_en_35293397.mp3,processed_spectrograms/common_voice_en_35293397.npy,0,0
common_voice_en_35293406.mp3,processed_spectrograms/common_voice_en_35293406.npy,0,0
common_voice_en_35293420.mp3,processed_spectrograms/common_voice_en_35293420.npy,0,0
common_voice_en_35293421.mp3,processed_spectrograms/common_voice_en_35293421.npy,0,0
common_voice_en_35293467.mp3,processed_spectrograms/common_voice_en_35293467.npy,0,0
common_voice_en_35293474.mp3,processed_spectrograms/common_voice_en_35293474.npy,0,0
common_voice_en_35293490.mp3,processed_spectrograms/common_voice_en_35293490.npy,0,0
common_voice_en_35293506.mp3,processed_spectrograms/common_voice_en_35293506.npy,0,0
common_voice_en_35293515.mp3,processed_spectrograms/common_voice_en_35293515.npy,0,0
common_voice_en_35293522.mp3,processed_spectrograms/common_voice_en_35293522.npy,0,0
common_voice_en_35293523.mp3,processed_spectrograms/common_voice_en_35293523.npy,0,0
common_voice_en_35293549.mp3,processed_spectrograms/common_voice_en_35293549.npy,0,0
common_voice_en_35293556.mp3,processed_spectrograms/common_voice_en_35293556.npy,0,0
common_voice_en_35293634.mp3,processed_spectrograms/common_voice_en_35293634.npy,0,0
common_voice_en_35293710.mp3,processed_spectrograms/common_voice_en_35293710.npy,0,0
common_voice_en_35293712.mp3,processed_spectrograms/common_voice_en_35293712.npy,0,0
common_voice_en_35293729.mp3,processed_spectrograms/common_voice_en_35293729.npy,0,0
common_voice_en_35293745.mp3,processed_spectrograms/common_voice_en_35293745.npy,0,0
common_voice_en_35293855.mp3,processed_spectrograms/common_voice_en_35293855.npy,0,0
common_voice_en_35333835.mp3,processed_spectrograms/common_voice_en_35333835.npy,0,0
common_voice_en_35333845.mp3,processed_spectrograms/common_voice_en_35333845.npy,0,0
common_voice_en_35333848.mp3,processed_spectrograms/common_voice_en_35333848.npy,0,0
common_voice_en_35333854.mp3,processed_spectrograms/common_voice_en_35333854.npy,0,0
common_voice_en_35333865.mp3,processed_spectrograms/common_voice_en_35333865.npy,0,0
common_voice_en_35333882.mp3,processed_spectrograms/common_voice_en_35333882.npy,0,0
common_voice_en_35333926.mp3,processed_spectrograms/common_voice_en_35333926.npy,0,0
common_voice_en_35333931.mp3,processed_spectrograms/common_voice_en_35333931.npy,0,0
common_voice_en_35333935.mp3,processed_spectrograms/common_voice_en_35333935.npy,0,0
common_voice_en_35333936.mp3,processed_spectrograms/common_voice_en_35333936.npy,0,0
common_voice_en_35333977.mp3,processed_spectrograms/common_voice_en_35333977.npy,0,0
common_voice_en_35071114.mp3,processed_spectrograms/common_voice_en_35071114.npy,0,2
common_voice_en_35071184.mp3,processed_spectrograms/common_voice_en_35071184.npy,0,2
common_voice_en_35071194.mp3,processed_spectrograms/common_voice_en_35071194.npy,0,2
common_voice_en_35071219.mp3,processed_spectrograms/common_voice_en_35071219.npy,0,2
common_voice_en_35072913.mp3,processed_spectrograms/common_voice_en_35072913.npy,0,2
common_voice_en_35083151.mp3,processed_spectrograms/common_voice_en_35083151.npy,0,2
common_voice_en_35095749.mp3,processed_spectrograms/common_voice_en_35095749.npy,0,2
common_voice_en_35095752.mp3,processed_spectrograms/common_voice_en_35095752.npy,0,2
common_voice_en_35095759.mp3,processed_spectrograms/common_voice_en_35095759.npy,0,2
common_voice_en_35095762.mp3,processed_spectrograms/common_voice_en_35095762.npy,0,2
common_voice_en_35095768.mp3,processed_spectrograms/common_voice_en_35095768.npy,0,2
common_voice_en_35095794.mp3,processed_spectrograms/common_voice_en_35095794.npy,0,2
common_voice_en_35095809.mp3,processed_spectrograms/common_voice_en_35095809.npy,0,2
common_voice_en_35098746.mp3,processed_spectrograms/common_voice_en_35098746.npy,0,2
common_voice_en_35098759.mp3,processed_spectrograms/common_voice_en_35098759.npy,0,2
common_voice_en_35098762.mp3,processed_spectrograms/common_voice_en_35098762.npy,0,2
common_voice_en_35098764.mp3,processed_spectrograms/common_voice_en_35098764.npy,0,2
common_voice_en_35126875.mp3,processed_spectrograms/common_voice_en_35126875.npy,0,2
common_voice_en_35126919.mp3,processed_spectrograms/common_voice_en_35126919.npy,0,2
common_voice_en_35126920.mp3,processed_spectrograms/common_voice_en_35126920.npy,0,2
common_voice_en_35126941.mp3,processed_spectrograms/common_voice_en_35126941.npy,0,2
common_voice_en_35127040.mp3,processed_spectrograms/common_voice_en_35127040.npy,0,2
common_voice_en_35127044.mp3,processed_spectrograms/common_voice_en_35127044.npy,0,2
common_voice_en_35162368.mp3,processed_spectrograms/common_voice_en_35162368.npy,0,2
common_voice_en_35162405.mp3,processed_spectrograms/common_voice_en_35162405.npy,0,2
common_voice_en_35176332.mp3,processed_spectrograms/common_voice_en_35176332.npy,0,2
common_voice_en_35202616.mp3,processed_spectrograms/common_voice_en_35202616.npy,0,2
common_voice_en_35202620.mp3,processed_spectrograms/common_voice_en_35202620.npy,0,2
common_voice_en_35306879.mp3,processed_spectrograms/common_voice_en_35306879.npy,0,2
common_voice_en_35306954.mp3,processed_spectrograms/common_voice_en_35306954.npy,0,2
common_voice_en_35307037.mp3,processed_spectrograms/common_voice_en_35307037.npy,0,2
common_voice_en_35311163.mp3,processed_spectrograms/common_voice_en_35311163.npy,0,2
common_voice_en_35311171.mp3,processed_spectrograms/common_voice_en_35311171.npy,0,2
common_voice_en_35351421.mp3,processed_spectrograms/common_voice_en_35351421.npy,0,2
common_voice_en_35351474.mp3,processed_spectrograms/common_voice_en_35351474.npy,0,2
common_voice_en_35351511.mp3,processed_spectrograms/common_voice_en_35351511.npy,0,2
common_voice_en_35351574.mp3,processed_spectrograms/common_voice_en_35351574.npy,0,2
common_voice_en_35351617.mp3,processed_spectrograms/common_voice_en_35351617.npy,0,2
common_voice_en_35352391.mp3,processed_spectrograms/common_voice_en_35352391.npy,0,2
common_voice_en_35352496.mp3,processed_spectrograms/common_voice_en_35352496.npy,0,2
common_voice_en_35352553.mp3,processed_spectrograms/common_voice_en_35352553.npy,0,2
common_voice_en_35352627.mp3,processed_spectrograms/common_voice_en_35352627.npy,0,2
common_voice_en_35352881.mp3,processed_spectrograms/common_voice_en_35352881.npy,0,2
common_voice_en_35352885.mp3,processed_spectrograms/common_voice_en_35352885.npy,0,2
common_voice_en_35353092.mp3,processed_spectrograms/common_voice_en_35353092.npy,0,2
common_voice_en_35353129.mp3,processed_spectrograms/common_voice_en_35353129.npy,0,2
common_voice_en_35353130.mp3,processed_spectrograms/common_voice_en_35353130.npy,0,2
common_voice_en_35353346.mp3,processed_spectrograms/common_voice_en_35353346.npy,0,2
common_voice_en_35353798.mp3,processed_spectrograms/common_voice_en_35353798.npy,0,2
common_voice_en_35353847.mp3,processed_spectrograms/common_voice_en_35353847.npy,0,2
common_voice_en_35353855.mp3,processed_spectrograms/common_voice_en_35353855.npy,0,2
common_voice_en_35354084.mp3,processed_spectrograms/common_voice_en_35354084.npy,0,2
common_voice_en_35355482.mp3,processed_spectrograms/common_voice_en_35355482.npy,0,2
common_voice_en_35356064.mp3,processed_spectrograms/common_voice_en_35356064.npy,0,2
common_voice_en_35356170.mp3,processed_spectrograms/common_voice_en_35356170.npy,0,2
common_voice_en_35356205.mp3,processed_spectrograms/common_voice_en_35356205.npy,0,2
common_voice_en_35375194.mp3,processed_spectrograms/common_voice_en_35375194.npy,0,2
common_voice_en_35379385.mp3,processed_spectrograms/common_voice_en_35379385.npy,0,2
common_voice_en_35379750.mp3,processed_spectrograms/common_voice_en_35379750.npy,0,2
common_voice_en_35379752.mp3,processed_spectrograms/common_voice_en_35379752.npy,0,2
common_voice_en_35379776.mp3,processed_spectrograms/common_voice_en_35379776.npy,0,2
common_voice_en_35401988.mp3,processed_spectrograms/common_voice_en_35401988.npy,0,2
common_voice_en_35417024.mp3,processed_spectrograms/common_voice_en_35417024.npy,0,2
common_voice_en_34983014.mp3,processed_spectrograms/common_voice_en_34983014.npy,1,3
common_voice_en_34983015.mp3,processed_spectrograms/common_voice_en_34983015.npy,1,3
common_voice_en_34983016.mp3,processed_spectrograms/common_voice_en_34983016.npy,1,3
common_voice_en_34983017.mp3,processed_spectrograms/common_voice_en_34983017.npy,1,3
common_voice_en_34983018.mp3,processed_spectrograms/common_voice_en_34983018.npy,1,3
common_voice_en_34983077.mp3,processed_spectrograms/common_voice_en_34983077.npy,1,3
common_voice_en_34983078.mp3,processed_spectrograms/common_voice_en_34983078.npy,1,3
common_voice_en_34983079.mp3,processed_spectrograms/common_voice_en_34983079.npy,1,3
common_voice_en_34983080.mp3,processed_spectrograms/common_voice_en_34983080.npy,1,3
common_voice_en_34983081.mp3,processed_spectrograms/common_voice_en_34983081.npy,1,3
common_voice_en_34983106.mp3,processed_spectrograms/common_voice_en_34983106.npy,1,3
common_voice_en_35051702.mp3,processed_spectrograms/common_voice_en_35051702.npy,1,3
common_voice_en_35051704.mp3,processed_spectrograms/common_voice_en_35051704.npy,1,3
common_voice_en_35051710.mp3,processed_spectrograms/common_voice_en_35051710.npy,1,3
common_voice_en_35051711.mp3,processed_spectrograms/common_voice_en_35051711.npy,1,3
common_voice_en_35051712.mp3,processed_spectrograms/common_voice_en_35051712.npy,1,3
common_voice_en_35051718.mp3,processed_spectrograms/common_voice_en_35051718.npy,1,3
common_voice_en_35051719.mp3,processed_spectrograms/common_voice_en_35051719.npy,1,3
common_voice_en_35051724.mp3,processed_spectrograms/common_voice_en_35051724.npy,1,3
common_voice_en_35051754.mp3,processed_spectrograms/common_voice_en_35051754.npy,1,3
common_voice_en_35051755.mp3,processed_spectrograms/common_voice_en_35051755.npy,1,3
common_voice_en_35051756.mp3,processed_spectrograms/common_voice_en_35051756.npy,1,3
common_voice_en_35051776.mp3,processed_spectrograms/common_voice_en_35051776.npy,1,3
common_voice_en_35051778.mp3,processed_spectrograms/common_voice_en_35051778.npy,1,3
common_voice_en_35051799.mp3,processed_spectrograms/common_voice_en_35051799.npy,1,3
common_voice_en_35051801.mp3,processed_spectrograms/common_voice_en_35051801.npy,1,3
common_voice_en_35051802.mp3,processed_spectrograms/common_voice_en_35051802.npy,1,3
common_voice_en_35051821.mp3,processed_spectrograms/common_voice_en_35051821.npy,1,3
common_voice_en_35051823.mp3,processed_spectrograms/common_voice_en_35051823.npy,1,3
common_voice_en_36481351.mp3,processed_spectrograms/common_voice_en_36481351.npy,1,3
common_voice_en_36481370.mp3,processed_spectrograms/common_voice_en_36481370.npy,1,3
common_voice_en_36481372.mp3,processed_spectrograms/common_voice_en_36481372.npy,1,3
common_voice_en_36481381.mp3,processed_spectrograms/common_voice_en_36481381.npy,1,3
common_voice_en_36481383.mp3,processed_spectrograms/common_voice_en_36481383.npy,1,3
common_voice_en_35193135.mp3,processed_spectrograms/common_voice_en_35193135.npy,0,0
common_voice_en_35193141.mp3,processed_spectrograms/common_voice_en_35193141.npy,0,0
common_voice_en_35193142.mp3,processed_spectrograms/common_voice_en_35193142.npy,0,0
common_voice_en_35193145.mp3,processed_spectrograms/common_voice_en_35193145.npy,0,0
common_voice_en_35193148.mp3,processed_spectrograms/common_voice_en_35193148.npy,0,0
common_voice_en_35193158.mp3,processed_spectrograms/common_voice_en_35193158.npy,0,0
common_voice_en_35193159.mp3,processed_spectrograms/common_voice_en_35193159.npy,0,0
common_voice_en_35193160.mp3,processed_spectrograms/common_voice_en_35193160.npy,0,0
common_voice_en_35193162.mp3,processed_spectrograms/common_voice_en_35193162.npy,0,0
common_voice_en_35201008.mp3,processed_spectrograms/common_voice_en_35201008.npy,0,0
common_voice_en_35201009.mp3,processed_spectrograms/common_voice_en_35201009.npy,0,0
common_voice_en_35201011.mp3,processed_spectrograms/common_voice_en_35201011.npy,0,0
common_voice_en_35201013.mp3,processed_spectrograms/common_voice_en_35201013.npy,0,0
common_voice_en_35201018.mp3,processed_spectrograms/common_voice_en_35201018.npy,0,0
common_voice_en_35201022.mp3,processed_spectrograms/common_voice_en_35201022.npy,0,0
common_voice_en_35201024.mp3,processed_spectrograms/common_voice_en_35201024.npy,0,0
common_voice_en_35201032.mp3,processed_spectrograms/common_voice_en_35201032.npy,0,0
common_voice_en_35201034.mp3,processed_spectrograms/common_voice_en_35201034.npy,0,0
common_voice_en_35201036.mp3,processed_spectrograms/common_voice_en_35201036.npy,0,0
common_voice_en_35201044.mp3,processed_spectrograms/common_voice_en_35201044.npy,0,0
common_voice_en_35201046.mp3,processed_spectrograms/common_voice_en_35201046.npy,0,0
common_voice_en_35201052.mp3,processed_spectrograms/common_voice_en_35201052.npy,0,0
common_voice_en_35201053.mp3,processed_spectrograms/common_voice_en_35201053.npy,0,0
common_voice_en_35201054.mp3,processed_spectrograms/common_voice_en_35201054.npy,0,0
common_voice_en_35201055.mp3,processed_spectrograms/common_voice_en_35201055.npy,0,0
common_voice_en_35201056.mp3,processed_spectrograms/common_voice_en_35201056.npy,0,0
common_voice_en_35201057.mp3,processed_spectrograms/common_voice_en_35201057.npy,0,0
common_voice_en_35201060.mp3,processed_spectrograms/common_voice_en_35201060.npy,0,0
common_voice_en_35201065.mp3,processed_spectrograms/common_voice_en_35201065.npy,0,0
common_voice_en_35201072.mp3,processed_spectrograms/common_voice_en_35201072.npy,0,0
common_voice_en_35201073.mp3,processed_spectrograms/common_voice_en_35201073.npy,0,0
common_voice_en_35201075.mp3,processed_spectrograms/common_voice_en_35201075.npy,0,0
common_voice_en_35201076.mp3,processed_spectrograms/common_voice_en_35201076.npy,0,0
common_voice_en_35201136.mp3,processed_spectrograms/common_voice_en_35201136.npy,0,0
common_voice_en_35209648.mp3,processed_spectrograms/common_voice_en_35209648.npy,0,0
common_voice_en_35209649.mp3,processed_spectrograms/common_voice_en_35209649.npy,0,0
common_voice_en_35209650.mp3,processed_spectrograms/common_voice_en_35209650.npy,0,0
common_voice_en_35209652.mp3,processed_spectrograms/common_voice_en_35209652.npy,0,0
common_voice_en_35261685.mp3,processed_spectrograms/common_voice_en_35261685.npy,1,5
common_voice_en_35261686.mp3,processed_spectrograms/common_voice_en_35261686.npy,1,5
common_voice_en_35261688.mp3,processed_spectrograms/common_voice_en_35261688.npy,1,5
common_voice_en_35261689.mp3,processed_spectrograms/common_voice_en_35261689.npy,1,5
common_voice_en_35261700.mp3,processed_spectrograms/common_voice_en_35261700.npy,1,5
common_voice_en_35261704.mp3,processed_spectrograms/common_voice_en_35261704.npy,1,5
common_voice_en_35261709.mp3,processed_spectrograms/common_voice_en_35261709.npy,1,5
common_voice_en_35261711.mp3,processed_spectrograms/common_voice_en_35261711.npy,1,5
common_voice_en_35261712.mp3,processed_spectrograms/common_voice_en_35261712.npy,1,5
common_voice_en_35261717.mp3,processed_spectrograms/common_voice_en_35261717.npy,1,5
common_voice_en_35261719.mp3,processed_spectrograms/common_voice_en_35261719.npy,1,5
common_voice_en_35261722.mp3,processed_spectrograms/common_voice_en_35261722.npy,1,5
common_voice_en_35261725.mp3,processed_spectrograms/common_voice_en_35261725.npy,1,5
common_voice_en_35261728.mp3,processed_spectrograms/common_voice_en_35261728.npy,1,5
common_voice_en_35261731.mp3,processed_spectrograms/common_voice_en_35261731.npy,1,5
common_voice_en_35261732.mp3,processed_spectrograms/common_voice_en_35261732.npy,1,5
common_voice_en_35261733.mp3,processed_spectrograms/common_voice_en_35261733.npy,1,5
common_voice_en_35261734.mp3,processed_spectrograms/common_voice_en_35261734.npy,1,5
common_voice_en_35299830.mp3,processed_spectrograms/common_voice_en_35299830.npy,1,5
common_voice_en_35299832.mp3,processed_spectrograms/common_voice_en_35299832.npy,1,5
common_voice_en_35299865.mp3,processed_spectrograms/common_voice_en_35299865.npy,1,5
common_voice_en_35299867.mp3,processed_spectrograms/common_voice_en_35299867.npy,1,5
common_voice_en_35299869.mp3,processed_spectrograms/common_voice_en_35299869.npy,1,5
common_voice_en_35299881.mp3,processed_spectrograms/common_voice_en_35299881.npy,1,5
common_voice_en_35299882.mp3,processed_spectrograms/common_voice_en_35299882.npy,1,5
common_voice_en_35299884.mp3,processed_spectrograms/common_voice_en_35299884.npy,1,5
common_voice_en_35299896.mp3,processed_spectrograms/common_voice_en_35299896.npy,1,5
common_voice_en_35299903.mp3,processed_spectrograms/common_voice_en_35299903.npy,1,5
common_voice_en_35299917.mp3,processed_spectrograms/common_voice_en_35299917.npy,1,5
common_voice_en_35299918.mp3,processed_spectrograms/common_voice_en_35299918.npy,1,5
common_voice_en_35299919.mp3,processed_spectrograms/common_voice_en_35299919.npy,1,5
common_voice_en_35299930.mp3,processed_spectrograms/common_voice_en_35299930.npy,1,5
common_voice_en_35299931.mp3,processed_spectrograms/common_voice_en_35299931.npy,1,5
common_voice_en_35299932.mp3,processed_spectrograms/common_voice_en_35299932.npy,1,5
common_voice_en_35299934.mp3,processed_spectrograms/common_voice_en_35299934.npy,1,5
common_voice_en_35299950.mp3,processed_spectrograms/common_voice_en_35299950.npy,1,5
common_voice_en_35299953.mp3,processed_spectrograms/common_voice_en_35299953.npy,1,5
common_voice_en_35299976.mp3,processed_spectrograms/common_voice_en_35299976.npy,1,5
common_voice_en_35722190.mp3,processed_spectrograms/common_voice_en_35722190.npy,1,1
common_voice_en_35722194.mp3,processed_spectrograms/common_voice_en_35722194.npy,1,1
common_voice_en_35722236.mp3,processed_spectrograms/common_voice_en_35722236.npy,1,1
common_voice_en_35722238.mp3,processed_spectrograms/common_voice_en_35722238.npy,1,1
common_voice_en_35722309.mp3,processed_spectrograms/common_voice_en_35722309.npy,1,1
common_voice_en_35722310.mp3,processed_spectrograms/common_voice_en_35722310.npy,1,1
common_voice_en_35722330.mp3,processed_spectrograms/common_voice_en_35722330.npy,1,1
common_voice_en_35722374.mp3,processed_spectrograms/common_voice_en_35722374.npy,1,1
common_voice_en_35722377.mp3,processed_spectrograms/common_voice_en_35722377.npy,1,1
common_voice_en_35722397.mp3,processed_spectrograms/common_voice_en_35722397.npy,1,1
common_voice_en_35722399.mp3,processed_spectrograms/common_voice_en_35722399.npy,1,1
common_voice_en_35722400.mp3,processed_spectrograms/common_voice_en_35722400.npy,1,1
